sample_id	sseqid	evalue	bitscore	pident	qcov
14532-1492R-R-A3	RS-GCF-015243435.1-NZ-CP042341.1--2	0.0	1944	97.540	98
14532-1492R-R-A3	RS-GCF-003578385.1-NZ-QXRM01000102.1	0.0	1944	97.540	98
14532-1492R-R-A3	G001028645	0.0	1944	97.540	98
14532-1492R-R-A3	AB009935	0.0	1944	97.540	98
14532-1492R-R-A3	L37599	0.0	1944	97.540	98
14532-1492R-R-A3	AB009937	0.0	1944	97.540	98
14532-1492R-R-A3	MJ006-2-barcode58-umi63197bins-ubs-6	0.0	1944	97.540	98
14532-1492R-R-A3	MJ006-2-barcode58-umi181615bins-ubs-3	0.0	1944	97.540	98
14532-1492R-R-A3	RS-GCF-003040615.1-NZ-PZDB01000106.1	0.0	1939	97.455	98
14532-1492R-R-A3	RS-GCF-003578415.1-NZ-QXRO01000153.1	0.0	1939	97.455	98
14532-1492R-R-A3	MJ033-1-barcode35-umi3722bins-ubs-104	0.0	1939	97.455	98
14532-1492R-R-A3	MJ032-2-barcode71-umi1971bins-ubs-134	0.0	1939	97.455	98
14532-1492R-R-A3	MJ006-2-barcode58-umi31344bins-ubs-10	0.0	1939	97.455	98
14532-1492R-R-A3	RS-GCF-015243435.1-NZ-CP042341.1--5	0.0	1936	97.455	98
14532-1492R-R-A3	RS-GCF-016791585.1-NZ-JAENGU010000009.1	0.0	1935	97.371	98
14532-1492R-R-A3	RS-GCF-004291105.1-NZ-QHKD01000010.1	0.0	1935	97.371	98
14532-1492R-R-A3	RS-GCF-013267675.1-NZ-CP053957.1--6	0.0	1935	97.371	98
14532-1492R-R-A3	RS-GCF-000705055.1-NZ-JMIE01000043.1	0.0	1935	97.371	98
14532-1492R-R-A3	RS-GCF-004374765.1-NZ-SNNA01000058.1	0.0	1935	97.371	98
14532-1492R-R-A3	RS-GCF-902509525.1-NZ-LR735432.1--2	0.0	1935	97.371	98
14532-1492R-R-A3	RS-GCF-000627055.1-NZ-JHQC01000040.1	0.0	1935	97.371	98
14532-1492R-R-A3	RS-GCF-002087975.1-NZ-NARC01000024.1	0.0	1935	97.371	98
14532-1492R-R-A3	RS-GCF-001075805.1-NZ-JUML01000010.1	0.0	1935	97.371	98
14532-1492R-R-A3	RS-GCF-001659245.1-NZ-LYVU01000043.1	0.0	1935	97.371	98
14532-1492R-R-A3	RS-GCF-000247185.1-NZ-AHLI01000009.1	0.0	1935	97.371	98
14532-1492R-R-A3	RS-GCF-016903575.1-NZ-CP069954.1	0.0	1935	97.371	98
14532-1492R-R-A3	RS-GCF-003856395.1-NZ-CP034111.1	0.0	1935	97.371	98
14532-1492R-R-A3	RS-GCF-001072245.1-NZ-JVLY01000033.1	0.0	1935	97.371	98
14532-1492R-R-A3	RS-GCF-016904135.1-NZ-CP070057.1--5	0.0	1935	97.371	98
14532-1492R-R-A3	RS-GCF-006151885.1-NZ-VDEO01000040.1	0.0	1935	97.371	98
14532-1492R-R-A3	RS-GCF-000705035.1-NZ-JMIF01000035.1	0.0	1935	97.371	98
14532-1492R-R-A3	RS-GCF-011307235.1-NZ-CP043788.1--5	0.0	1935	97.371	98
14532-1492R-R-A3	RS-GCF-011307235.1-NZ-CP043788.1--4	0.0	1935	97.371	98
14532-1492R-R-A3	RS-GCF-009897305.1-NZ-SHFB01000041.1	0.0	1935	97.371	98
14532-1492R-R-A5	RS-GCF-013267675.1-NZ-CP053957.1--5	0.0	1999	97.759	97
14532-1492R-R-A5	RS-GCF-901482635.1-NZ-CABEEX010000003.1--6	0.0	1999	97.759	97
14532-1492R-R-A5	RS-GCF-015274185.1-NZ-JACGPS010000019.1	0.0	1999	97.759	97
14532-1492R-R-A5	RS-GCF-001069195.1-NZ-JWDH01000068.1	0.0	1999	97.759	97
14532-1492R-R-A5	RS-GCF-001809655.1-NZ-KV798357.1	0.0	1999	97.759	97
14532-1492R-R-A5	RS-GCF-001065645.1-NZ-JVAJ01000076.1	0.0	1999	97.759	97
14532-1492R-R-A5	RS-GCF-001650475.1-NZ-LWCQ01000014.1	0.0	1999	97.759	97
14532-1492R-R-A5	RS-GCF-900138955.1-NZ-FVTG01000022.1	0.0	1999	97.759	97
14532-1492R-R-A5	G001471555	0.0	1999	97.759	97
14532-1492R-R-A5	MJ005-barcode33-umi4907bins-ubs-37	0.0	1999	97.759	97
14532-1492R-R-A5	RS-GCF-006546865.1-NZ-RYDR01000031.1--3	0.0	1994	97.676	97
14532-1492R-R-A5	RS-GCF-002591175.1-NZ-CP023966.1--6	0.0	1994	97.676	97
14532-1492R-R-A5	RS-GCF-901482635.1-NZ-CABEEX010000003.1--4	0.0	1994	97.676	97
14532-1492R-R-A5	RS-GCF-001073365.1-NZ-JVCA01000021.1	0.0	1994	97.676	97
14532-1492R-R-A5	RS-GCF-000712995.1-NZ-JGYJ01000027.1	0.0	1994	97.676	97
14532-1492R-R-A5	RS-GCF-015243435.1-NZ-CP042341.1--6	0.0	1994	97.676	97
14532-1492R-R-A5	RS-GCF-015243435.1-NZ-CP042341.1--2	0.0	1994	97.676	97
14532-1492R-R-A5	RS-GCF-003578385.1-NZ-QXRM01000102.1	0.0	1994	97.676	97
14532-1492R-R-A5	G001028645	0.0	1994	97.676	97
14532-1492R-R-A5	AB009935	0.0	1994	97.676	97
14532-1492R-R-A5	L37599	0.0	1994	97.676	97
14532-1492R-R-A5	AB009937	0.0	1994	97.676	97
14532-1492R-R-A5	MJ006-2-barcode58-umi63197bins-ubs-6	0.0	1994	97.676	97
14532-1492R-R-A5	MJ006-2-barcode58-umi181615bins-ubs-3	0.0	1994	97.676	97
14532-1492R-R-A5	RS-GCF-003040615.1-NZ-PZDB01000106.1	0.0	1990	97.593	97
14532-1492R-R-A5	RS-GCF-003578415.1-NZ-QXRO01000153.1	0.0	1990	97.593	97
14532-1492R-R-A5	MJ033-1-barcode35-umi3722bins-ubs-104	0.0	1990	97.593	97
14532-1492R-R-A5	MJ032-2-barcode71-umi1971bins-ubs-134	0.0	1990	97.593	97
14532-1492R-R-A5	MJ006-2-barcode58-umi31344bins-ubs-10	0.0	1990	97.593	97
14532-1492R-R-A5	RS-GCF-015243435.1-NZ-CP042341.1--5	0.0	1986	97.593	97
14532-1492R-R-A5	RS-GCF-013267675.1-NZ-CP053957.1--6	0.0	1985	97.510	97
14532-1492R-R-A5	RS-GCF-000705055.1-NZ-JMIE01000043.1	0.0	1985	97.510	97
14532-1492R-R-A5	RS-GCF-004374765.1-NZ-SNNA01000058.1	0.0	1985	97.510	97
14532-1492R-R-A5	RS-GCF-902509525.1-NZ-LR735432.1--2	0.0	1985	97.510	97
14532-1492R-R-A5	RS-GCF-000627055.1-NZ-JHQC01000040.1	0.0	1985	97.510	97
14532-1492R-R-A5	RS-GCF-002087975.1-NZ-NARC01000024.1	0.0	1985	97.510	97
14532-1492R-R-A5	RS-GCF-001075805.1-NZ-JUML01000010.1	0.0	1985	97.510	97
14532-1492R-R-A5	RS-GCF-001659245.1-NZ-LYVU01000043.1	0.0	1985	97.510	97
14532-1492R-R-A5	RS-GCF-000247185.1-NZ-AHLI01000009.1	0.0	1985	97.510	97
14532-1492R-R-A5	RS-GCF-016903575.1-NZ-CP069954.1	0.0	1985	97.510	97
14532-1492R-R-A5	RS-GCF-003856395.1-NZ-CP034111.1	0.0	1985	97.510	97
14532-1492R-R-A5	RS-GCF-001072245.1-NZ-JVLY01000033.1	0.0	1985	97.510	97
14532-1492R-R-A5	RS-GCF-006151885.1-NZ-VDEO01000040.1	0.0	1985	97.510	97
14532-1492R-R-A5	RS-GCF-000705035.1-NZ-JMIF01000035.1	0.0	1985	97.510	97
14532-1492R-R-A5	RS-GCF-011307235.1-NZ-CP043788.1--5	0.0	1985	97.510	97
14532-1492R-R-A5	RS-GCF-011307235.1-NZ-CP043788.1--4	0.0	1985	97.510	97
14532-1492R-R-A5	RS-GCF-009897305.1-NZ-SHFB01000041.1	0.0	1985	97.510	97
14532-1492R-R-A5	RS-GCF-016903555.1-NZ-CP069951.1--6	0.0	1985	97.510	97
14532-1492R-R-A5	RS-GCF-000418085.2-NZ-ATDD02000024.1	0.0	1985	97.510	97
14532-1492R-R-A5	RS-GCF-000703025.1-NZ-JNLI01000004.1--5	0.0	1985	97.510	97
14532-1492R-R-A6	RS-GCF-901482635.1-NZ-CABEEX010000003.1--6	0.0	2002	97.396	100
14532-1492R-R-A6	RS-GCF-015274185.1-NZ-JACGPS010000019.1	0.0	2002	97.396	100
14532-1492R-R-A6	RS-GCF-001069195.1-NZ-JWDH01000068.1	0.0	2002	97.396	100
14532-1492R-R-A6	RS-GCF-001809655.1-NZ-KV798357.1	0.0	2002	97.396	100
14532-1492R-R-A6	RS-GCF-001650475.1-NZ-LWCQ01000014.1	0.0	2002	97.396	100
14532-1492R-R-A6	RS-GCF-900138955.1-NZ-FVTG01000022.1	0.0	2002	97.396	100
14532-1492R-R-A6	G001471555	0.0	2002	97.396	100
14532-1492R-R-A6	G001028645	0.0	2002	97.396	100
14532-1492R-R-A6	MJ005-barcode33-umi4907bins-ubs-37	0.0	2002	97.396	100
14532-1492R-R-A6	RS-GCF-001073835.1-NZ-JUYG01000048.1	0.0	2000	97.543	99
14532-1492R-R-A6	RS-GCF-001065645.1-NZ-JVAJ01000076.1	0.0	2000	97.543	99
14532-1492R-R-A6	RS-GCF-002591175.1-NZ-CP023966.1--6	0.0	1997	97.315	100
14532-1492R-R-A6	RS-GCF-901482635.1-NZ-CABEEX010000003.1--4	0.0	1997	97.315	100
14532-1492R-R-A6	RS-GCF-001073365.1-NZ-JVCA01000021.1	0.0	1997	97.315	100
14532-1492R-R-A6	RS-GCF-000712995.1-NZ-JGYJ01000027.1	0.0	1997	97.315	100
14532-1492R-R-A6	RS-GCF-015243435.1-NZ-CP042341.1--6	0.0	1997	97.315	100
14532-1492R-R-A6	RS-GCF-015243435.1-NZ-CP042341.1--2	0.0	1997	97.315	100
14532-1492R-R-A6	RS-GCF-003578385.1-NZ-QXRM01000102.1	0.0	1997	97.315	100
14532-1492R-R-A6	AB009935	0.0	1997	97.315	100
14532-1492R-R-A6	L37599	0.0	1997	97.315	100
14532-1492R-R-A6	AB009937	0.0	1997	97.315	100
14532-1492R-R-A6	MJ006-2-barcode58-umi63197bins-ubs-6	0.0	1997	97.315	100
14532-1492R-R-A6	MJ006-2-barcode58-umi181615bins-ubs-3	0.0	1997	97.315	100
14532-1492R-R-A6	RS-GCF-006546865.1-NZ-RYDR01000031.1--3	0.0	1993	97.234	100
14532-1492R-R-A6	RS-GCF-013267675.1-NZ-CP053957.1--6	0.0	1993	97.234	100
14532-1492R-R-A6	RS-GCF-003040615.1-NZ-PZDB01000106.1	0.0	1993	97.234	100
14532-1492R-R-A6	RS-GCF-003578415.1-NZ-QXRO01000153.1	0.0	1993	97.234	100
14532-1492R-R-A6	MJ033-1-barcode35-umi3722bins-ubs-104	0.0	1993	97.234	100
14532-1492R-R-A6	MJ032-2-barcode71-umi1971bins-ubs-134	0.0	1993	97.234	100
14532-1492R-R-A6	MJ006-2-barcode58-umi31344bins-ubs-10	0.0	1993	97.234	100
14532-1492R-R-A6	RS-GCF-015243435.1-NZ-CP042341.1--5	0.0	1989	97.234	100
14532-1492R-R-A6	RS-GCF-901482635.1-NZ-CABEEX010000003.1--5	0.0	1988	97.152	100
14532-1492R-R-A6	RS-GCF-000705055.1-NZ-JMIE01000043.1	0.0	1988	97.152	100
14532-1492R-R-A6	RS-GCF-004374765.1-NZ-SNNA01000058.1	0.0	1988	97.152	100
14532-1492R-R-A6	RS-GCF-902509525.1-NZ-LR735432.1--2	0.0	1988	97.152	100
14532-1492R-R-A6	RS-GCF-000627055.1-NZ-JHQC01000040.1	0.0	1988	97.152	100
14532-1492R-R-A6	RS-GCF-002087975.1-NZ-NARC01000024.1	0.0	1988	97.152	100
14532-1492R-R-A6	RS-GCF-001075805.1-NZ-JUML01000010.1	0.0	1988	97.152	100
14532-1492R-R-A6	RS-GCF-001659245.1-NZ-LYVU01000043.1	0.0	1988	97.152	100
14532-1492R-R-A6	RS-GCF-000247185.1-NZ-AHLI01000009.1	0.0	1988	97.152	100
14532-1492R-R-A6	RS-GCF-016903575.1-NZ-CP069954.1	0.0	1988	97.152	100
14532-1492R-R-A6	RS-GCF-003856395.1-NZ-CP034111.1	0.0	1988	97.152	100
14532-1492R-R-A6	RS-GCF-001072245.1-NZ-JVLY01000033.1	0.0	1988	97.152	100
14532-1492R-R-A6	RS-GCF-006151885.1-NZ-VDEO01000040.1	0.0	1988	97.152	100
14532-1492R-R-A6	RS-GCF-011307235.1-NZ-CP043788.1--5	0.0	1988	97.152	100
14532-1492R-R-A6	RS-GCF-011307235.1-NZ-CP043788.1--4	0.0	1988	97.152	100
14532-1492R-R-A6	RS-GCF-009897305.1-NZ-SHFB01000041.1	0.0	1988	97.152	100
14532-1492R-R-A6	RS-GCF-016903555.1-NZ-CP069951.1--6	0.0	1988	97.152	100
14532-1492R-R-A6	RS-GCF-000418085.2-NZ-ATDD02000024.1	0.0	1988	97.152	100
14532-1492R-R-A6	RS-GCF-016834475.1-NZ-CP069215.1--6	0.0	1988	97.152	100
14532-1492R-R-C2	RS-GCF-003977465.1-NZ-RYXI01000009.1	0.0	1923	97.455	96
14532-1492R-R-C2	RS-GCF-003598715.1-NZ-QZFU01000031.1	0.0	1911	97.206	96
14532-1492R-R-C8	RS-GCF-001073365.1-NZ-JVCA01000021.1	0.0	1609	98.103	99
14532-1492R-R-C8	RS-GCF-000712995.1-NZ-JGYJ01000027.1	0.0	1609	98.103	99
14532-1492R-R-C8	G001028645	0.0	1609	98.103	99
14532-1492R-R-C8	MJ006-2-barcode58-umi63197bins-ubs-6	0.0	1609	98.103	99
14532-1492R-R-C8	RS-GCF-001073835.1-NZ-JUYG01000048.1	0.0	1605	97.998	99
14532-1492R-R-C8	RS-GCF-013267675.1-NZ-CP053957.1--5	0.0	1605	97.998	99
14532-1492R-R-C8	RS-GCF-901482635.1-NZ-CABEEX010000003.1--6	0.0	1605	97.998	99
14532-1492R-R-C8	RS-GCF-015274185.1-NZ-JACGPS010000019.1	0.0	1605	97.998	99
14532-1492R-R-C8	RS-GCF-001069195.1-NZ-JWDH01000068.1	0.0	1605	97.998	99
14532-1492R-R-C8	RS-GCF-003578415.1-NZ-QXRO01000153.1	0.0	1605	97.998	99
14532-1492R-R-C8	RS-GCF-001809655.1-NZ-KV798357.1	0.0	1605	97.998	99
14532-1492R-R-C8	RS-GCF-001065645.1-NZ-JVAJ01000076.1	0.0	1605	97.998	99
14532-1492R-R-C8	RS-GCF-001650475.1-NZ-LWCQ01000014.1	0.0	1605	97.998	99
14532-1492R-R-C8	RS-GCF-900138955.1-NZ-FVTG01000022.1	0.0	1605	97.998	99
14532-1492R-R-C8	G001471555	0.0	1605	97.998	99
14532-1492R-R-C8	AB009937	0.0	1605	97.998	99
14532-1492R-R-C8	MJ032-2-barcode71-umi1971bins-ubs-134	0.0	1605	97.998	99
14532-1492R-R-C8	MJ005-barcode33-umi4907bins-ubs-37	0.0	1605	97.998	99
14532-1492R-R-C8	MJ006-2-barcode58-umi31344bins-ubs-10	0.0	1605	97.998	99
14532-1492R-R-C8	RS-GCF-002931555.1-NZ-PSTZ01000013.1	0.0	1600	97.893	99
14532-1492R-R-C8	RS-GCF-002591175.1-NZ-CP023966.1--6	0.0	1600	97.893	99
14532-1492R-R-C8	RS-GCF-013267675.1-NZ-CP053957.1--6	0.0	1600	97.893	99
14532-1492R-R-C8	RS-GCF-901482635.1-NZ-CABEEX010000003.1--4	0.0	1600	97.893	99
14532-1492R-R-C8	RS-GCF-003040615.1-NZ-PZDB01000106.1	0.0	1600	97.893	99
14532-1492R-R-C8	RS-GCF-015243435.1-NZ-CP042341.1--6	0.0	1600	97.893	99
14532-1492R-R-C8	RS-GCF-015243435.1-NZ-CP042341.1--2	0.0	1600	97.893	99
14532-1492R-R-C8	RS-GCF-003578385.1-NZ-QXRM01000102.1	0.0	1600	97.893	99
14532-1492R-R-C8	RS-GCF-000705055.1-NZ-JMIE01000043.1	0.0	1600	97.893	99
14532-1492R-R-C8	RS-GCF-004374765.1-NZ-SNNA01000058.1	0.0	1600	97.893	99
14532-1492R-R-C8	RS-GCF-902509525.1-NZ-LR735432.1--2	0.0	1600	97.893	99
14532-1492R-R-C8	RS-GCF-000627055.1-NZ-JHQC01000040.1	0.0	1600	97.893	99
14532-1492R-R-C8	RS-GCF-002087975.1-NZ-NARC01000024.1	0.0	1600	97.893	99
14532-1492R-R-C8	RS-GCF-001075805.1-NZ-JUML01000010.1	0.0	1600	97.893	99
14532-1492R-R-C8	RS-GCF-001659245.1-NZ-LYVU01000043.1	0.0	1600	97.893	99
14532-1492R-R-C8	RS-GCF-000247185.1-NZ-AHLI01000009.1	0.0	1600	97.893	99
14532-1492R-R-C8	RS-GCF-007666395.1-NZ-VDPA01000027.1	0.0	1600	97.893	99
14532-1492R-R-C8	RS-GCF-016903575.1-NZ-CP069954.1	0.0	1600	97.893	99
14532-1492R-R-C8	RS-GCF-003856395.1-NZ-CP034111.1	0.0	1600	97.893	99
14532-1492R-R-C8	RS-GCF-001956655.1-NZ-CP018842.1	0.0	1600	97.893	99
14532-1492R-R-C8	RS-GCF-002215535.1-NZ-CP022247.1--2	0.0	1600	97.893	99
14532-1492R-R-C8	RS-GCF-001072245.1-NZ-JVLY01000033.1	0.0	1600	97.893	99
14532-1492R-R-C8	RS-GCF-016904135.1-NZ-CP070057.1--5	0.0	1600	97.893	99
14532-1492R-R-C8	RS-GCF-006151885.1-NZ-VDEO01000040.1	0.0	1600	97.893	99
14532-1492R-R-C8	RS-GCF-000705035.1-NZ-JMIF01000035.1	0.0	1600	97.893	99
14532-1492R-R-C8	RS-GCF-011307235.1-NZ-CP043788.1--5	0.0	1600	97.893	99
14532-1492R-R-C8	RS-GCF-011307235.1-NZ-CP043788.1--4	0.0	1600	97.893	99
14532-1492R-R-C8	RS-GCF-009897305.1-NZ-SHFB01000041.1	0.0	1600	97.893	99
14532-1492R-R-C8	RS-GCF-016903555.1-NZ-CP069951.1--6	0.0	1600	97.893	99
14532-1492R-R-C8	RS-GCF-000418085.2-NZ-ATDD02000024.1	0.0	1600	97.893	99
14532-1492R-R-C8	RS-GCF-016834475.1-NZ-CP069215.1--6	0.0	1600	97.893	99
14532-1492R-R-E1	RS-GCF-000705035.1-NZ-JMIF01000035.1	0.0	1958	97.074	97
14532-1492R-R-E1	GB-GCA-001658655.1-LXRP01000038.1	0.0	1948	97.054	97
14532-1492R-R-E2	RS-GCF-901482635.1-NZ-CABEEX010000003.1--6	0.0	1985	97.145	100
14532-1492R-R-E2	RS-GCF-015274185.1-NZ-JACGPS010000019.1	0.0	1985	97.145	100
14532-1492R-R-E2	RS-GCF-001069195.1-NZ-JWDH01000068.1	0.0	1985	97.145	100
14532-1492R-R-E2	RS-GCF-001809655.1-NZ-KV798357.1	0.0	1985	97.145	100
14532-1492R-R-E2	RS-GCF-001650475.1-NZ-LWCQ01000014.1	0.0	1985	97.145	100
14532-1492R-R-E2	RS-GCF-900138955.1-NZ-FVTG01000022.1	0.0	1985	97.145	100
14532-1492R-R-E2	G001471555	0.0	1985	97.145	100
14532-1492R-R-E2	AB009937	0.0	1985	97.145	100
14532-1492R-R-E2	MJ005-barcode33-umi4907bins-ubs-37	0.0	1985	97.145	100
14532-1492R-R-E2	RS-GCF-001073835.1-NZ-JUYG01000048.1	0.0	1984	97.143	99
14532-1492R-R-E2	RS-GCF-002591175.1-NZ-CP023966.1--6	0.0	1981	97.064	100
14532-1492R-R-E2	RS-GCF-901482635.1-NZ-CABEEX010000003.1--4	0.0	1981	97.064	100
14532-1492R-R-E2	RS-GCF-001073365.1-NZ-JVCA01000021.1	0.0	1981	97.064	100
14532-1492R-R-E2	RS-GCF-000712995.1-NZ-JGYJ01000027.1	0.0	1981	97.064	100
14532-1492R-R-E2	RS-GCF-015243435.1-NZ-CP042341.1--6	0.0	1981	97.064	100
14532-1492R-R-E2	RS-GCF-015243435.1-NZ-CP042341.1--2	0.0	1981	97.064	100
14532-1492R-R-E2	RS-GCF-003578385.1-NZ-QXRM01000102.1	0.0	1981	97.064	100
14532-1492R-R-E2	G001028645	0.0	1981	97.064	100
14532-1492R-R-E2	AB009935	0.0	1981	97.064	100
14532-1492R-R-E2	L37599	0.0	1981	97.064	100
14532-1492R-R-E2	MJ006-2-barcode58-umi63197bins-ubs-6	0.0	1981	97.064	100
14532-1492R-R-E2	MJ006-2-barcode58-umi181615bins-ubs-3	0.0	1981	97.064	100
14532-1492R-R-E2	RS-GCF-001065645.1-NZ-JVAJ01000076.1	0.0	1978	97.136	99
14532-1492R-R-E2	RS-GCF-000705035.1-NZ-JMIF01000035.1	0.0	1957	97.720	97
14532-1492R-R-E2	GB-GCA-001658655.1-LXRP01000038.1	0.0	1953	97.635	97
14532-1492R-R-E3	RS-GCF-013267675.1-NZ-CP053957.1--5	0.0	2002	97.215	99
14532-1492R-R-E3	RS-GCF-901482635.1-NZ-CABEEX010000003.1--6	0.0	2002	97.215	99
14532-1492R-R-E3	RS-GCF-015274185.1-NZ-JACGPS010000019.1	0.0	2002	97.215	99
14532-1492R-R-E3	RS-GCF-001069195.1-NZ-JWDH01000068.1	0.0	2002	97.215	99
14532-1492R-R-E3	RS-GCF-001809655.1-NZ-KV798357.1	0.0	2002	97.215	99
14532-1492R-R-E3	RS-GCF-001650475.1-NZ-LWCQ01000014.1	0.0	2002	97.215	99
14532-1492R-R-E3	RS-GCF-900138955.1-NZ-FVTG01000022.1	0.0	2002	97.215	99
14532-1492R-R-E3	G001471555	0.0	2002	97.215	99
14532-1492R-R-E3	AB009937	0.0	2002	97.215	99
14532-1492R-R-E3	MJ005-barcode33-umi4907bins-ubs-37	0.0	2002	97.215	99
14532-1492R-R-E3	RS-GCF-001065645.1-NZ-JVAJ01000076.1	0.0	2001	97.291	99
14532-1492R-R-E3	RS-GCF-002591175.1-NZ-CP023966.1--6	0.0	1997	97.133	99
14532-1492R-R-E3	RS-GCF-901482635.1-NZ-CABEEX010000003.1--4	0.0	1997	97.133	99
14532-1492R-R-E3	RS-GCF-001073365.1-NZ-JVCA01000021.1	0.0	1997	97.133	99
14532-1492R-R-E3	RS-GCF-000712995.1-NZ-JGYJ01000027.1	0.0	1997	97.133	99
14532-1492R-R-E3	RS-GCF-015243435.1-NZ-CP042341.1--6	0.0	1997	97.133	99
14532-1492R-R-E3	RS-GCF-015243435.1-NZ-CP042341.1--2	0.0	1997	97.133	99
14532-1492R-R-E3	RS-GCF-003578385.1-NZ-QXRM01000102.1	0.0	1997	97.133	99
14532-1492R-R-E3	G001028645	0.0	1997	97.133	99
14532-1492R-R-E3	AB009935	0.0	1997	97.133	99
14532-1492R-R-E3	L37599	0.0	1997	97.133	99
14532-1492R-R-E3	MJ006-2-barcode58-umi63197bins-ubs-6	0.0	1997	97.133	99
14532-1492R-R-E3	MJ006-2-barcode58-umi181615bins-ubs-3	0.0	1997	97.133	99
14532-1492R-R-E3	RS-GCF-006546865.1-NZ-RYDR01000031.1--3	0.0	1993	97.052	99
14532-1492R-R-E3	RS-GCF-003040615.1-NZ-PZDB01000106.1	0.0	1993	97.052	99
14532-1492R-R-E3	RS-GCF-003578415.1-NZ-QXRO01000153.1	0.0	1993	97.052	99
14532-1492R-R-E3	RS-GCF-000705055.1-NZ-JMIE01000043.1	0.0	1993	97.052	99
14532-1492R-R-E3	RS-GCF-004374765.1-NZ-SNNA01000058.1	0.0	1993	97.052	99
14532-1492R-R-E3	RS-GCF-902509525.1-NZ-LR735432.1--2	0.0	1993	97.052	99
14532-1492R-R-E3	RS-GCF-000627055.1-NZ-JHQC01000040.1	0.0	1993	97.052	99
14532-1492R-R-E3	RS-GCF-002087975.1-NZ-NARC01000024.1	0.0	1993	97.052	99
14532-1492R-R-E3	RS-GCF-001075805.1-NZ-JUML01000010.1	0.0	1993	97.052	99
14532-1492R-R-E3	RS-GCF-001659245.1-NZ-LYVU01000043.1	0.0	1993	97.052	99
14532-1492R-R-E3	RS-GCF-000247185.1-NZ-AHLI01000009.1	0.0	1993	97.052	99
14532-1492R-R-E3	RS-GCF-016903575.1-NZ-CP069954.1	0.0	1993	97.052	99
14532-1492R-R-E3	RS-GCF-003856395.1-NZ-CP034111.1	0.0	1993	97.052	99
14532-1492R-R-E3	RS-GCF-001072245.1-NZ-JVLY01000033.1	0.0	1993	97.052	99
14532-1492R-R-E3	RS-GCF-000759555.1-NZ-CP009046.1	0.0	1993	97.052	99
14532-1492R-R-E3	RS-GCF-006151885.1-NZ-VDEO01000040.1	0.0	1993	97.052	99
14532-1492R-R-E3	RS-GCF-011307235.1-NZ-CP043788.1--5	0.0	1993	97.052	99
14532-1492R-R-E3	RS-GCF-011307235.1-NZ-CP043788.1--4	0.0	1993	97.052	99
14532-1492R-R-E3	RS-GCF-009897305.1-NZ-SHFB01000041.1	0.0	1993	97.052	99
14532-1492R-R-E3	RS-GCF-000418085.2-NZ-ATDD02000024.1	0.0	1993	97.052	99
14532-1492R-R-E3	RS-GCF-016834475.1-NZ-CP069215.1--6	0.0	1993	97.052	99
14532-1492R-R-E3	RS-GCF-000703025.1-NZ-JNLI01000004.1	0.0	1993	97.052	99
14532-1492R-R-E3	G000007645	0.0	1993	97.052	99
14532-1492R-R-E3	MJ033-1-barcode35-umi3722bins-ubs-104	0.0	1993	97.052	99
14532-1492R-R-E3	MJ032-2-barcode71-umi1971bins-ubs-134	0.0	1993	97.052	99
14532-1492R-R-E3	MJ006-1-barcode27-umi11382bins-ubs-18	0.0	1993	97.052	99
14532-1492R-R-E3	MJ006-2-barcode71-umi61039bins-ubs-7	0.0	1993	97.052	99
14532-1492R-R-E4	RS-GCF-001073835.1-NZ-JUYG01000048.1	0.0	1933	97.069	95
14532-1492R-R-E4	RS-GCF-001065645.1-NZ-JVAJ01000076.1	0.0	1928	97.061	95
14532-1492R-T-B1	RS-GCF-006742205.1-NZ-AP019721.1--6	0.0	1994	97.004	100
14532-1492R-T-B1	MJ006-1-barcode27-umi141267bins-ubs-3	0.0	1994	97.004	100
14532-1492R-T-B1	RS-GCF-000247125.1-NZ-AHLF01000032.1	0.0	1990	97.059	99
14532-1492R-T-B1	GB-GCA-001658655.1-LXRP01000038.1	0.0	1969	97.645	96
14532-1492R-T-B1	RS-GCF-000705035.1-NZ-JMIF01000035.1	0.0	1965	97.561	96
14553-1492R-B-D8	MJ032-2-barcode71-umi1971bins-ubs-134	0.0	1560	99.208	93
14553-1492R-B-D8	RS-GCF-006546865.1-NZ-RYDR01000031.1--3	0.0	1555	99.095	93
14553-1492R-B-D8	RS-GCF-013267675.1-NZ-CP053957.1--6	0.0	1555	99.095	93
14553-1492R-B-D8	RS-GCF-003040615.1-NZ-PZDB01000106.1	0.0	1555	99.095	93
14553-1492R-B-D8	RS-GCF-001073365.1-NZ-JVCA01000021.1	0.0	1555	99.095	93
14553-1492R-B-D8	RS-GCF-000712995.1-NZ-JGYJ01000027.1	0.0	1555	99.095	93
14553-1492R-B-D8	RS-GCF-003578385.1-NZ-QXRM01000102.1	0.0	1555	99.095	93
14553-1492R-B-D8	G001028645	0.0	1555	99.095	93
14553-1492R-B-D8	L37599	0.0	1555	99.095	93
14553-1492R-B-D8	MJ006-2-barcode58-umi63197bins-ubs-6	0.0	1555	99.095	93
14553-1492R-B-D8	RS-GCF-001073835.1-NZ-JUYG01000048.1	0.0	1551	98.982	93
14553-1492R-B-D8	RS-GCF-013267675.1-NZ-CP053957.1--5	0.0	1551	98.982	93
14553-1492R-B-D8	RS-GCF-901482635.1-NZ-CABEEX010000003.1--6	0.0	1551	98.982	93
14553-1492R-B-D8	RS-GCF-901482635.1-NZ-CABEEX010000003.1--5	0.0	1551	98.982	93
